order_id,customer_id,order_status,order_ts,currency,order_total,sales_channel
2252,232,PAID,2025-12-16T01:13:07+00:00,GBP,1270.15,mobile
2253,7,DELIVERED,2026-01-11T00:13:07+00:00,GBP,4000.45,web
2254,83,SHIPPED,2025-10-28T05:13:07+00:00,GBP,865.16,mobile
2255,490,DELIVERED,2025-12-26T21:13:07+00:00,GBP,2659.53,mobile
2256,350,SHIPPED,2025-08-08T06:13:07+00:00,GBP,2916.8,mobile
2257,279,SHIPPED,2025-11-05T18:13:07+00:00,GBP,5187.64,store
2258,36,DELIVERED,2025-09-21T01:13:07+00:00,GBP,6807.6,mobile
2259,47,PLACED,2025-05-17T00:13:07+00:00,GBP,2335.45,web
2260,66,SHIPPED,2025-09-25T17:13:07+00:00,GBP,901.44,web
2261,232,SHIPPED,2026-02-23T18:13:07+00:00,GBP,409.74,store
2262,464,SHIPPED,2026-01-25T01:13:07+00:00,GBP,3189.17,web
2263,295,DELIVERED,2026-03-05T09:13:07+00:00,GBP,755.5,mobile
2264,364,PAID,2025-10-12T15:13:07+00:00,GBP,5261.66,web
2265,131,CANCELLED,2025-10-23T14:13:07+00:00,GBP,317.96,mobile
2266,201,DELIVERED,2025-12-18T04:13:07+00:00,GBP,771.75,store
2267,170,PAID,2025-07-24T22:13:07+00:00,GBP,3224.87,web
2268,163,DELIVERED,2026-04-23T02:13:07+00:00,GBP,2664.02,store
2269,126,PAID,2025-05-11T17:13:07+00:00,GBP,3011.86,store
2270,157,SHIPPED,2025-08-21T10:13:07+00:00,GBP,1454.87,mobile
2271,398,SHIPPED,2026-02-10T12:13:07+00:00,GBP,5197.26,store
2272,457,DELIVERED,2025-08-16T22:13:07+00:00,GBP,5184.57,mobile
2273,339,DELIVERED,2025-10-28T03:13:07+00:00,GBP,1869.48,mobile
2274,227,DELIVERED,2025-11-19T08:13:07+00:00,GBP,4187.11,web
2275,227,DELIVERED,2025-12-25T12:13:07+00:00,GBP,5354.84,mobile
2276,364,DELIVERED,2025-08-08T03:13:07+00:00,GBP,364.9,mobile
2277,222,PAID,2025-05-18T23:13:07+00:00,GBP,4998.21,web
2278,325,DELIVERED,2025-11-15T00:13:07+00:00,GBP,689.13,store
2279,249,DELIVERED,2025-07-30T06:13:07+00:00,GBP,1241.89,store
2280,54,DELIVERED,2025-07-27T14:13:07+00:00,GBP,4393.07,store
2281,314,DELIVERED,2025-06-02T13:13:07+00:00,GBP,3252.5,store
2282,464,DELIVERED,2026-02-03T23:13:07+00:00,GBP,3857.33,mobile
2283,16,SHIPPED,2025-12-21T15:13:07+00:00,GBP,4582.71,mobile
2284,169,RETURNED,2025-10-01T01:13:07+00:00,GBP,7885.18,mobile
2285,334,DELIVERED,2025-05-24T19:13:07+00:00,GBP,2791.34,store
2286,274,DELIVERED,2026-01-11T10:13:07+00:00,GBP,713.64,web
2287,121,DELIVERED,2026-01-26T09:13:07+00:00,GBP,4548.72,web
2288,82,SHIPPED,2025-09-10T15:13:07+00:00,GBP,6387.01,web
2289,150,SHIPPED,2025-09-27T03:13:07+00:00,GBP,432.75,mobile
2290,161,DELIVERED,2025-10-26T11:13:07+00:00,GBP,308.39,mobile
2291,59,PAID,2025-09-04T14:13:07+00:00,GBP,1657.07,store
2292,289,DELIVERED,2025-12-26T01:13:07+00:00,GBP,4395.07,store
2293,324,DELIVERED,2026-04-19T11:13:07+00:00,GBP,747.3,mobile
2294,298,PAID,2025-11-13T21:13:07+00:00,GBP,3452.39,web
2295,250,DELIVERED,2025-10-05T16:13:07+00:00,GBP,4060.36,store
2296,420,DELIVERED,2026-02-19T09:13:07+00:00,GBP,4628.12,store
2297,20,CANCELLED,2025-09-23T02:13:07+00:00,GBP,2011.27,mobile
2298,314,DELIVERED,2026-04-16T08:13:07+00:00,GBP,3568.02,store
2299,326,DELIVERED,2026-03-25T23:13:07+00:00,GBP,4660.8,web
2300,453,SHIPPED,2026-02-17T06:13:07+00:00,GBP,3213.58,web
2301,457,PAID,2025-07-26T18:13:07+00:00,GBP,846.98,web
2302,216,PAID,2025-07-11T05:13:07+00:00,GBP,1594.92,store
2303,452,DELIVERED,2025-12-15T07:13:07+00:00,GBP,5259.32,store
2304,239,DELIVERED,2025-05-12T14:13:07+00:00,GBP,6242.01,web
2305,73,DELIVERED,2025-06-22T06:13:07+00:00,GBP,2651.1,store
2306,37,DELIVERED,2025-05-05T02:13:07+00:00,GBP,1833.4,store
2307,483,SHIPPED,2025-09-27T21:13:07+00:00,GBP,4133.32,web
2308,74,DELIVERED,2025-09-06T04:13:07+00:00,GBP,2103.9,store
2309,351,RETURNED,2025-10-30T15:13:07+00:00,GBP,5746.79,web
2310,355,DELIVERED,2025-08-11T23:13:07+00:00,GBP,3214.6,mobile
2311,30,SHIPPED,2025-12-08T15:13:07+00:00,GBP,4571.38,web
2312,47,CANCELLED,2026-04-15T04:13:07+00:00,GBP,1471.56,web
2313,255,DELIVERED,2025-07-21T23:13:07+00:00,GBP,5919.78,web
2314,7,DELIVERED,2025-05-22T17:13:07+00:00,GBP,7593.51,store
2315,444,SHIPPED,2025-09-12T23:13:07+00:00,GBP,1280.61,store
2316,85,PAID,2026-04-04T13:13:07+00:00,GBP,2234.91,store
2317,436,CANCELLED,2025-10-27T20:13:07+00:00,GBP,3373.11,mobile
2318,405,DELIVERED,2025-09-28T10:13:07+00:00,GBP,4333.41,store
2319,24,SHIPPED,2025-10-29T06:13:07+00:00,GBP,3679.01,mobile
2320,170,DELIVERED,2026-04-19T04:13:07+00:00,GBP,2069.3,web
2321,467,DELIVERED,2025-05-09T06:13:07+00:00,GBP,8638.17,store
2322,341,DELIVERED,2026-01-15T21:13:07+00:00,GBP,3392.37,web
2323,178,DELIVERED,2025-06-21T07:13:07+00:00,GBP,2252.15,web
2324,422,DELIVERED,2025-07-12T06:13:07+00:00,GBP,4662.58,store
2325,277,SHIPPED,2025-12-10T08:13:07+00:00,GBP,585.14,web
2326,479,DELIVERED,2025-09-11T19:13:07+00:00,GBP,5934.08,mobile
2327,177,DELIVERED,2026-02-18T03:13:07+00:00,GBP,2715.02,store
2328,269,SHIPPED,2025-09-08T07:13:07+00:00,GBP,5417.6,web
2329,471,DELIVERED,2025-06-24T18:13:07+00:00,GBP,4109.06,mobile
2330,459,DELIVERED,2025-12-26T06:13:07+00:00,GBP,491.69,store
2331,147,DELIVERED,2025-12-03T07:13:07+00:00,GBP,1202.85,web
2332,445,PLACED,2026-04-01T08:13:07+00:00,GBP,6542.0,store
2333,473,SHIPPED,2025-11-30T15:13:07+00:00,GBP,2675.54,store
2334,212,SHIPPED,2025-06-11T02:13:07+00:00,GBP,2812.36,web
2335,108,PLACED,2025-07-28T00:13:07+00:00,GBP,5975.2,mobile
2336,193,DELIVERED,2026-01-04T11:13:07+00:00,GBP,2659.61,store
2337,140,CANCELLED,2025-10-15T04:13:07+00:00,GBP,3821.49,store
2338,113,DELIVERED,2025-05-22T17:13:07+00:00,GBP,6448.28,web
2339,404,DELIVERED,2025-09-17T23:13:07+00:00,GBP,4437.48,store
2340,125,DELIVERED,2026-02-15T22:13:07+00:00,GBP,4164.66,web
2341,137,SHIPPED,2025-06-10T02:13:07+00:00,GBP,7097.0,mobile
2342,272,DELIVERED,2025-11-01T00:13:07+00:00,GBP,2042.89,store
2343,343,DELIVERED,2026-02-27T17:13:07+00:00,GBP,5530.76,mobile
2344,267,DELIVERED,2025-06-26T23:13:07+00:00,GBP,4674.21,store
2345,236,DELIVERED,2026-01-03T06:13:07+00:00,GBP,1149.07,store
2346,117,DELIVERED,2026-01-16T17:13:07+00:00,GBP,7278.5,web
2347,347,CANCELLED,2025-06-22T14:13:07+00:00,GBP,4965.49,store
2348,25,DELIVERED,2026-01-07T15:13:07+00:00,GBP,665.3,store
2349,485,PAID,2025-08-17T07:13:07+00:00,GBP,2139.08,store
2350,345,DELIVERED,2026-04-24T19:13:07+00:00,GBP,2152.75,mobile
2351,11,DELIVERED,2026-02-25T02:13:07+00:00,GBP,7256.11,store
2352,470,DELIVERED,2025-07-09T01:13:07+00:00,GBP,3685.25,store
2353,123,DELIVERED,2025-05-15T02:13:07+00:00,GBP,5229.95,mobile
2354,68,PAID,2025-05-28T11:13:07+00:00,GBP,814.82,web
2355,202,PAID,2025-06-04T12:13:07+00:00,GBP,1335.62,mobile
2356,427,SHIPPED,2025-10-23T07:13:07+00:00,GBP,2755.14,store
2357,198,DELIVERED,2025-06-18T14:13:07+00:00,GBP,263.12,web
2358,97,DELIVERED,2025-10-29T01:13:07+00:00,GBP,639.83,web
2359,378,DELIVERED,2025-05-08T17:13:07+00:00,GBP,3441.86,store
2360,426,DELIVERED,2025-05-30T17:13:07+00:00,GBP,6374.79,web
2361,45,PAID,2025-07-23T03:13:07+00:00,GBP,498.17,store
2362,120,DELIVERED,2025-12-19T06:13:07+00:00,GBP,6924.58,web
2363,253,DELIVERED,2025-12-31T13:13:07+00:00,GBP,314.14,web
2364,396,PAID,2026-02-07T03:13:07+00:00,GBP,3255.26,mobile
2365,347,DELIVERED,2025-10-03T13:13:07+00:00,GBP,597.4,store
2366,445,DELIVERED,2025-07-04T21:13:07+00:00,GBP,357.96,mobile
2367,201,DELIVERED,2025-07-18T23:13:07+00:00,GBP,2649.45,store
2368,205,RETURNED,2025-08-25T21:13:07+00:00,GBP,5005.38,web
2369,58,SHIPPED,2025-12-30T23:13:07+00:00,GBP,1141.99,web
2370,491,SHIPPED,2025-08-23T20:13:07+00:00,GBP,5958.01,mobile
2371,388,DELIVERED,2026-01-16T19:13:07+00:00,GBP,1789.61,store
2372,498,RETURNED,2025-05-23T23:13:07+00:00,GBP,144.7,web
2373,489,DELIVERED,2026-01-26T04:13:07+00:00,GBP,2470.65,mobile
2374,305,DELIVERED,2025-06-25T14:13:07+00:00,GBP,3895.89,mobile
2375,56,DELIVERED,2025-05-19T12:13:07+00:00,GBP,1837.57,web
2376,141,DELIVERED,2025-06-01T21:13:07+00:00,GBP,367.73,web
2377,410,DELIVERED,2025-10-07T12:13:07+00:00,GBP,3754.17,store
2378,3,SHIPPED,2025-07-11T07:13:07+00:00,GBP,4120.99,mobile
2379,401,CANCELLED,2026-04-20T16:13:07+00:00,GBP,4449.05,mobile
2380,356,SHIPPED,2026-01-02T09:13:07+00:00,GBP,4878.01,mobile
2381,51,DELIVERED,2025-10-13T15:13:07+00:00,GBP,682.83,web
2382,55,SHIPPED,2025-09-10T12:13:07+00:00,GBP,2935.98,mobile
2383,184,PLACED,2025-08-13T13:13:07+00:00,GBP,2105.13,web
2384,190,DELIVERED,2025-09-20T17:13:07+00:00,GBP,5915.75,store
2385,86,DELIVERED,2025-10-09T23:13:07+00:00,GBP,3445.23,store
2386,204,DELIVERED,2025-08-19T15:13:07+00:00,GBP,2921.28,store
2387,140,SHIPPED,2025-06-13T01:13:07+00:00,GBP,2580.1,web
2388,48,DELIVERED,2025-06-29T09:13:07+00:00,GBP,1541.95,mobile
2389,410,CANCELLED,2025-07-06T07:13:07+00:00,GBP,6067.72,store
2390,100,DELIVERED,2025-12-21T22:13:07+00:00,GBP,4994.81,web
2391,124,DELIVERED,2025-12-13T06:13:07+00:00,GBP,4275.34,store
2392,296,PAID,2025-11-12T00:13:07+00:00,GBP,2999.06,store
2393,169,DELIVERED,2025-12-03T18:13:07+00:00,GBP,5883.57,mobile
2394,105,DELIVERED,2025-12-15T13:13:07+00:00,GBP,3903.57,web
2395,352,PAID,2025-05-18T21:13:07+00:00,GBP,3950.24,mobile
2396,488,DELIVERED,2026-03-24T23:13:07+00:00,GBP,297.51,mobile
2397,47,SHIPPED,2025-05-10T13:13:07+00:00,GBP,5019.34,mobile
2398,294,DELIVERED,2025-07-22T19:13:07+00:00,GBP,1589.4,mobile
2399,141,RETURNED,2025-06-10T08:13:07+00:00,GBP,2537.43,store
2400,456,SHIPPED,2025-08-08T03:13:07+00:00,GBP,4830.86,store
2401,439,PAID,2025-08-17T15:13:07+00:00,GBP,2027.28,web
2402,124,DELIVERED,2025-08-20T23:13:07+00:00,GBP,2437.6,web
2403,175,SHIPPED,2025-12-29T17:13:07+00:00,GBP,436.66,store
2404,373,DELIVERED,2025-07-22T22:13:07+00:00,GBP,1249.07,mobile
2405,341,DELIVERED,2025-10-07T09:13:07+00:00,GBP,2305.19,web
2406,425,RETURNED,2025-07-14T02:13:07+00:00,GBP,3652.5,store
2407,242,DELIVERED,2026-04-27T23:13:07+00:00,GBP,441.25,web
2408,250,DELIVERED,2025-08-09T21:13:07+00:00,GBP,5806.53,store
2409,121,SHIPPED,2025-12-14T06:13:07+00:00,GBP,357.16,mobile
2410,443,SHIPPED,2025-10-05T01:13:07+00:00,GBP,6669.32,mobile
2411,242,DELIVERED,2025-10-12T11:13:07+00:00,GBP,245.18,web
2412,229,DELIVERED,2025-07-06T14:13:07+00:00,GBP,2633.04,store
2413,116,PAID,2026-04-03T16:13:07+00:00,GBP,5111.33,mobile
2414,117,DELIVERED,2025-11-12T20:13:07+00:00,GBP,3898.02,web
2415,176,SHIPPED,2025-05-05T05:13:07+00:00,GBP,6312.7,web
2416,133,DELIVERED,2026-02-25T18:13:07+00:00,GBP,3886.88,store
2417,91,DELIVERED,2026-01-27T12:13:07+00:00,GBP,3127.67,store
2418,358,PLACED,2025-05-02T21:13:07+00:00,GBP,5270.86,web
2419,324,DELIVERED,2025-06-16T05:13:07+00:00,GBP,5068.49,web
2420,304,DELIVERED,2025-08-07T00:13:07+00:00,GBP,1361.25,mobile
2421,433,SHIPPED,2025-05-06T11:13:07+00:00,GBP,4726.33,mobile
2422,102,DELIVERED,2025-06-05T03:13:07+00:00,GBP,4228.19,store
2423,240,DELIVERED,2025-05-21T01:13:07+00:00,GBP,2731.68,web
2424,85,DELIVERED,2026-03-15T03:13:07+00:00,GBP,1502.44,store
2425,269,DELIVERED,2025-10-07T02:13:07+00:00,GBP,1477.36,mobile
2426,254,PAID,2025-10-01T07:13:07+00:00,GBP,1298.89,web
2427,119,SHIPPED,2025-08-05T12:13:07+00:00,GBP,255.63,mobile
2428,290,CANCELLED,2025-10-09T15:13:07+00:00,GBP,4590.63,web
2429,285,SHIPPED,2025-07-18T11:13:07+00:00,GBP,4953.92,store
2430,75,DELIVERED,2025-09-05T16:13:07+00:00,GBP,2734.62,store
2431,105,DELIVERED,2025-12-08T06:13:07+00:00,GBP,3956.26,store
2432,497,DELIVERED,2026-04-20T23:13:07+00:00,GBP,3088.46,web
2433,403,PLACED,2025-06-21T01:13:07+00:00,GBP,1419.86,store
2434,56,DELIVERED,2026-04-25T13:13:07+00:00,GBP,2626.08,store
2435,452,DELIVERED,2026-04-02T23:13:07+00:00,GBP,5444.97,web
2436,304,DELIVERED,2025-08-05T05:13:07+00:00,GBP,3835.63,web
2437,203,SHIPPED,2026-02-10T23:13:07+00:00,GBP,2321.53,mobile
2438,411,SHIPPED,2025-06-25T02:13:07+00:00,GBP,2107.48,mobile
2439,91,DELIVERED,2026-03-06T17:13:07+00:00,GBP,7328.14,store
2440,411,DELIVERED,2026-04-02T16:13:07+00:00,GBP,2589.73,web
2441,96,DELIVERED,2026-02-01T19:13:07+00:00,GBP,1018.76,store
2442,418,DELIVERED,2025-05-19T10:13:07+00:00,GBP,1209.75,mobile
2443,63,DELIVERED,2025-11-23T06:13:07+00:00,GBP,4397.27,store
2444,339,PAID,2025-10-09T22:13:07+00:00,GBP,702.04,web
2445,86,DELIVERED,2025-07-06T12:13:07+00:00,GBP,2044.1,web
2446,467,PAID,2025-10-23T05:13:07+00:00,GBP,5658.34,store
2447,211,PAID,2025-08-03T08:13:07+00:00,GBP,3583.73,web
2448,385,RETURNED,2025-07-21T00:13:07+00:00,GBP,2877.09,web
2449,39,DELIVERED,2026-01-23T14:13:07+00:00,GBP,570.05,store
2450,27,DELIVERED,2026-01-13T07:13:07+00:00,GBP,50.76,store
2451,285,SHIPPED,2025-11-05T10:13:07+00:00,GBP,3754.87,web
2452,333,RETURNED,2026-01-05T21:13:07+00:00,GBP,4797.27,web
2453,461,DELIVERED,2026-03-01T01:13:07+00:00,GBP,5021.35,web
2454,405,SHIPPED,2025-12-08T01:13:07+00:00,GBP,2955.67,mobile
2455,16,PAID,2025-11-07T17:13:07+00:00,GBP,2934.78,store
2456,63,DELIVERED,2025-10-07T14:13:07+00:00,GBP,7205.01,mobile
2457,289,SHIPPED,2025-11-17T14:13:07+00:00,GBP,2663.17,web
2458,355,SHIPPED,2025-09-11T14:13:07+00:00,GBP,2792.8,mobile
2459,41,DELIVERED,2025-11-27T18:13:07+00:00,GBP,6966.11,web
2460,450,SHIPPED,2025-06-29T11:13:07+00:00,GBP,616.06,web
2461,269,PAID,2025-06-14T10:13:07+00:00,GBP,1966.06,store
2462,413,PAID,2025-09-16T10:13:07+00:00,GBP,3428.54,mobile
2463,449,CANCELLED,2025-07-26T03:13:07+00:00,GBP,4855.75,mobile
2464,488,PAID,2026-02-24T16:13:07+00:00,GBP,1877.72,web
2465,175,PLACED,2025-10-15T21:13:07+00:00,GBP,1263.05,web
2466,174,DELIVERED,2026-02-15T22:13:07+00:00,GBP,3933.0,store
2467,77,PAID,2025-12-29T18:13:07+00:00,GBP,2552.21,web
2468,414,DELIVERED,2025-07-31T07:13:07+00:00,GBP,2965.86,mobile
2469,24,CANCELLED,2026-02-15T19:13:07+00:00,GBP,965.62,store
2470,291,DELIVERED,2025-10-18T18:13:07+00:00,GBP,2415.01,web
2471,348,DELIVERED,2025-11-13T11:13:07+00:00,GBP,2865.48,store
2472,388,PAID,2025-08-23T02:13:07+00:00,GBP,3309.51,mobile
2473,497,DELIVERED,2025-08-06T01:13:07+00:00,GBP,248.64,mobile
2474,188,DELIVERED,2026-01-05T05:13:07+00:00,GBP,3091.1,mobile
2475,243,CANCELLED,2025-09-22T10:13:07+00:00,GBP,7248.76,web
2476,367,DELIVERED,2025-10-15T05:13:07+00:00,GBP,2727.61,web
2477,49,PLACED,2025-05-31T02:13:07+00:00,GBP,697.45,mobile
2478,42,DELIVERED,2025-12-11T13:13:07+00:00,GBP,6200.79,web
2479,420,DELIVERED,2025-12-29T14:13:07+00:00,GBP,1855.48,store
2480,155,SHIPPED,2026-01-07T13:13:07+00:00,GBP,5775.85,store
2481,477,DELIVERED,2026-02-25T19:13:07+00:00,GBP,3313.75,web
2482,61,SHIPPED,2026-02-09T17:13:07+00:00,GBP,4184.44,mobile
2483,285,DELIVERED,2025-09-07T13:13:07+00:00,GBP,6122.31,web
2484,83,PAID,2025-07-25T18:13:07+00:00,GBP,1071.11,store
2485,213,DELIVERED,2025-07-31T17:13:07+00:00,GBP,3482.27,web
2486,465,DELIVERED,2025-11-29T23:13:07+00:00,GBP,8018.11,mobile
2487,267,DELIVERED,2025-12-12T04:13:07+00:00,GBP,4709.97,mobile
2488,384,DELIVERED,2026-01-02T08:13:07+00:00,GBP,723.62,store
2489,364,SHIPPED,2026-01-07T10:13:07+00:00,GBP,2637.03,store
2490,127,DELIVERED,2025-08-20T04:13:07+00:00,GBP,3031.28,store
2491,202,DELIVERED,2025-11-11T04:13:07+00:00,GBP,5941.44,store
2492,218,DELIVERED,2026-03-27T16:13:07+00:00,GBP,2928.0,store
2493,13,DELIVERED,2025-07-26T02:13:07+00:00,GBP,2378.29,mobile
2494,435,DELIVERED,2025-10-07T19:13:07+00:00,GBP,648.5,web
2495,115,SHIPPED,2025-06-24T19:13:07+00:00,GBP,4107.45,web
2496,443,PAID,2025-08-07T10:13:07+00:00,GBP,2493.12,store
2497,473,DELIVERED,2026-04-19T10:13:07+00:00,GBP,3274.68,web
2498,235,SHIPPED,2026-01-30T09:13:07+00:00,GBP,7532.52,store
2499,228,SHIPPED,2025-06-20T16:13:07+00:00,GBP,3653.82,store
2500,414,DELIVERED,2026-01-28T23:13:07+00:00,GBP,3393.86,store
2501,176,DELIVERED,2025-05-23T03:13:07+00:00,GBP,4541.58,mobile
2502,141,PAID,2025-12-14T07:13:07+00:00,GBP,3154.31,mobile
2503,266,DELIVERED,2025-09-17T02:13:07+00:00,GBP,2515.85,mobile
2504,465,DELIVERED,2025-12-24T12:13:07+00:00,GBP,7445.19,web
2505,329,SHIPPED,2025-06-17T14:13:07+00:00,GBP,2547.65,mobile
2506,144,DELIVERED,2025-07-23T21:13:07+00:00,GBP,2985.74,store
2507,311,DELIVERED,2026-03-02T15:13:07+00:00,GBP,2513.25,mobile
2508,1,SHIPPED,2025-10-17T16:13:07+00:00,GBP,3574.11,web
2509,457,DELIVERED,2025-12-04T10:13:07+00:00,GBP,7507.07,web
2510,401,RETURNED,2026-04-05T00:13:07+00:00,GBP,2783.99,store
2511,168,SHIPPED,2026-03-05T10:13:07+00:00,GBP,4993.1,mobile
2512,229,SHIPPED,2025-06-01T11:13:07+00:00,GBP,1994.27,mobile
2513,15,DELIVERED,2025-10-08T06:13:07+00:00,GBP,3027.48,store
2514,205,DELIVERED,2026-03-15T16:13:07+00:00,GBP,2425.18,store
2515,302,RETURNED,2025-08-09T13:13:07+00:00,GBP,422.12,mobile
2516,211,PLACED,2025-08-19T08:13:07+00:00,GBP,2544.49,mobile
2517,271,DELIVERED,2026-01-18T05:13:07+00:00,GBP,3300.18,web
2518,222,SHIPPED,2025-11-15T01:13:07+00:00,GBP,4763.28,mobile
2519,126,DELIVERED,2026-03-21T09:13:07+00:00,GBP,5402.82,web
2520,237,DELIVERED,2025-06-16T11:13:07+00:00,GBP,4577.68,store
2521,422,DELIVERED,2026-02-07T15:13:07+00:00,GBP,2012.73,web
2522,412,DELIVERED,2026-01-30T01:13:07+00:00,GBP,1717.78,web
2523,286,PLACED,2025-11-16T22:13:07+00:00,GBP,531.99,web
2524,389,CANCELLED,2025-05-13T10:13:07+00:00,GBP,462.41,web
2525,466,SHIPPED,2026-04-04T11:13:07+00:00,GBP,6160.8,mobile
2526,454,DELIVERED,2026-01-18T04:13:07+00:00,GBP,3790.86,store
2527,446,CANCELLED,2026-02-21T09:13:07+00:00,GBP,3377.11,mobile
2528,187,DELIVERED,2025-06-05T08:13:07+00:00,GBP,2682.33,store
2529,233,DELIVERED,2025-10-16T19:13:07+00:00,GBP,2142.88,mobile
2530,378,DELIVERED,2026-04-17T06:13:07+00:00,GBP,6584.44,mobile
2531,261,DELIVERED,2025-08-14T20:13:07+00:00,GBP,9143.38,mobile
2532,295,SHIPPED,2026-01-30T11:13:07+00:00,GBP,5591.47,mobile
2533,458,RETURNED,2025-10-28T03:13:07+00:00,GBP,3892.44,web
2534,169,SHIPPED,2025-10-28T04:13:07+00:00,GBP,496.81,mobile
2535,135,DELIVERED,2025-06-16T23:13:07+00:00,GBP,2053.28,web
2536,483,CANCELLED,2025-12-09T11:13:07+00:00,GBP,7230.71,store
2537,494,CANCELLED,2025-11-11T11:13:07+00:00,GBP,1369.29,mobile
2538,407,DELIVERED,2025-05-31T07:13:07+00:00,GBP,2694.77,store
2539,214,SHIPPED,2026-04-06T13:13:07+00:00,GBP,5095.98,web
2540,115,DELIVERED,2025-10-14T05:13:07+00:00,GBP,1161.62,web
2541,343,PLACED,2025-05-19T09:13:07+00:00,GBP,4793.08,mobile
2542,431,PLACED,2026-01-18T17:13:07+00:00,GBP,4563.74,mobile
2543,301,CANCELLED,2026-04-11T17:13:07+00:00,GBP,3380.13,mobile
2544,396,DELIVERED,2025-09-13T09:13:07+00:00,GBP,5350.91,web
2545,373,SHIPPED,2025-10-03T13:13:07+00:00,GBP,1930.28,store
2546,100,DELIVERED,2025-05-17T17:13:07+00:00,GBP,4322.79,mobile
2547,270,PAID,2025-09-16T01:13:07+00:00,GBP,1894.34,mobile
2548,207,PAID,2025-11-24T02:13:07+00:00,GBP,5110.3,mobile
2549,342,RETURNED,2025-08-10T20:13:07+00:00,GBP,516.35,web
2550,296,DELIVERED,2026-02-17T15:13:07+00:00,GBP,4236.01,store
2551,212,DELIVERED,2025-08-24T13:13:07+00:00,GBP,7262.12,mobile
2552,334,DELIVERED,2025-05-26T11:13:07+00:00,GBP,3726.9,store
2553,384,DELIVERED,2025-08-30T02:13:07+00:00,GBP,5747.5,web
2554,32,PAID,2025-12-04T18:13:07+00:00,GBP,7311.68,store
2555,12,DELIVERED,2025-11-09T09:13:07+00:00,GBP,1592.28,store
2556,164,PAID,2026-04-07T05:13:07+00:00,GBP,2467.92,mobile
2557,344,DELIVERED,2025-07-04T00:13:07+00:00,GBP,1206.75,store
2558,316,DELIVERED,2026-03-23T23:13:07+00:00,GBP,1680.06,web
2559,309,SHIPPED,2026-03-22T06:13:07+00:00,GBP,5560.23,store
2560,93,DELIVERED,2025-11-04T03:13:07+00:00,GBP,2105.13,mobile
2561,463,PLACED,2025-08-18T16:13:07+00:00,GBP,1448.48,store
2562,460,SHIPPED,2025-10-27T19:13:07+00:00,GBP,5077.83,mobile
2563,412,PAID,2026-01-20T08:13:07+00:00,GBP,3960.9,web
2564,92,DELIVERED,2025-10-03T09:13:07+00:00,GBP,1791.31,web
2565,129,SHIPPED,2025-09-12T12:13:07+00:00,GBP,1750.31,store
2566,457,PAID,2025-09-01T23:13:07+00:00,GBP,2731.67,store
2567,2,RETURNED,2025-11-20T08:13:07+00:00,GBP,519.15,store
2568,47,DELIVERED,2025-10-18T08:13:07+00:00,GBP,3236.43,store
2569,359,DELIVERED,2025-11-20T20:13:07+00:00,GBP,2441.22,web
2570,139,DELIVERED,2026-02-01T10:13:07+00:00,GBP,2406.47,web
2571,439,SHIPPED,2025-06-02T20:13:07+00:00,GBP,1561.45,mobile
2572,201,SHIPPED,2025-10-27T23:13:07+00:00,GBP,1376.09,store
2573,446,DELIVERED,2026-04-05T22:13:07+00:00,GBP,4250.91,store
2574,139,PAID,2025-09-19T21:13:07+00:00,GBP,1720.63,web
2575,472,DELIVERED,2025-06-15T04:13:07+00:00,GBP,1571.95,store
2576,56,DELIVERED,2025-09-12T10:13:07+00:00,GBP,3851.0,store
2577,36,SHIPPED,2026-04-03T01:13:07+00:00,GBP,1716.87,store
2578,109,DELIVERED,2025-10-22T13:13:07+00:00,GBP,1780.84,mobile
2579,23,DELIVERED,2025-10-17T11:13:07+00:00,GBP,5282.91,web
2580,446,DELIVERED,2026-04-26T07:13:07+00:00,GBP,5156.0,store
2581,224,DELIVERED,2025-08-13T22:13:07+00:00,GBP,869.14,web
2582,301,DELIVERED,2025-06-04T20:13:07+00:00,GBP,3700.64,store
2583,342,DELIVERED,2025-05-14T06:13:07+00:00,GBP,4016.82,store
2584,172,DELIVERED,2025-09-26T02:13:07+00:00,GBP,4910.36,mobile
2585,444,DELIVERED,2026-03-02T16:13:07+00:00,GBP,1255.67,web
2586,25,PAID,2025-08-22T11:13:07+00:00,GBP,3094.82,web
2587,375,DELIVERED,2026-03-06T07:13:07+00:00,GBP,7104.7,store
2588,476,DELIVERED,2025-06-18T01:13:07+00:00,GBP,2917.71,web
2589,91,DELIVERED,2025-11-04T18:13:07+00:00,GBP,1335.62,store
2590,195,DELIVERED,2025-12-23T09:13:07+00:00,GBP,986.85,mobile
2591,58,DELIVERED,2025-07-11T20:13:07+00:00,GBP,4670.94,web
2592,21,DELIVERED,2025-11-19T02:13:07+00:00,GBP,1633.12,mobile
2593,92,SHIPPED,2025-09-28T00:13:07+00:00,GBP,965.86,mobile
2594,259,SHIPPED,2026-02-28T19:13:07+00:00,GBP,800.27,mobile
2595,119,DELIVERED,2025-07-14T17:13:07+00:00,GBP,2297.08,mobile
2596,172,DELIVERED,2026-04-28T15:13:07+00:00,GBP,4101.92,store
2597,254,PAID,2025-08-28T04:13:07+00:00,GBP,1817.25,mobile
2598,127,PAID,2025-08-18T00:13:07+00:00,GBP,4731.84,store
2599,181,DELIVERED,2025-10-01T17:13:07+00:00,GBP,4704.42,store
2600,275,PLACED,2025-11-22T12:13:07+00:00,GBP,5229.87,mobile
